AtoB,BtoA,CtoD,DtoC,CtoE,EtoC,EtoA,AtoE,semmi,AB,BC,CD,DE,EA,CE
0.30888583782777823,0.9455814203937151,0,0,0,0,0.9538346979973247,1.1954759841281337,0,0,1,0,0,0,0
0.19671405392667138,0.1826586363011218,0,0,0.7629227840925933,0.11217178390110683,0.8416629140962179,0.4325532000355403,0,0,0,1,0,0,0
0.19671405392667138,0.1826586363011218,1.1954759841281337,0.9538346979973247,0.8416629140962179,0.4325532000355403,1.6833258281924357,0.8651064000710806,0,0,0,0,1,0,0
0.6292672539622117,1.0243215503973397,1.1954759841281337,0.9538346979973247,0,0,0,0,0,0,0,0,0,1,0
0.19671405392667138,0.1826586363011218,0.7629227840925933,0.11217178390110683,0,0,0.8416629140962179,0.4325532000355403,0,0,0,0,0,0,1
0.21087351577134733,0.4567192942012992,0.1779216460494214,0.12237395064070267,0,0,0.1560839825541942,0.38942873093770164,1,0,0,0,0,0,0
0,0,0.1779216460494214,0.12237395064070267,0.4567192942012992,0.21087351577134733,0.6128032767554934,0.600302246709049,0,1,0,0,0,0,0
0.33324746641205,0.6346409402507206,0,0,0,0,0.27845793319489687,0.5673503769871231,0,0,1,0,0,0,0
0.21087351577134733,0.4567192942012992,0,0,0.1779216460494214,0.12237395064070267,0.1560839825541942,0.38942873093770164,0,0,0,1,0,0,0
0.21087351577134733,0.4567192942012992,0.5673503769871231,0.27845793319489687,0.1560839825541942,0.38942873093770164,0.3121679651083884,0.7788574618754033,0,0,0,0,1,0,0
0.600302246709049,0.6128032767554934,0.5673503769871231,0.27845793319489687,0,0,0,0,0,0,0,0,0,1,0
0.21087351577134733,0.4567192942012992,0.1779216460494214,0.12237395064070267,0,0,0.1560839825541942,0.38942873093770164,0,0,0,0,0,0,1
0.10878440517219312,0.3201316987209666,0.5024722027861571,0.11144943866256307,0,0,0.45637632706769693,0.0032284591068262314,1,0,0,0,0,0,0
0,0,0.5024722027861571,0.11144943866256307,0.3201316987209666,0.10878440517219312,0.7765080257886635,0.11201286427901935,0,1,0,0,0,0,0
0.2202338438347562,0.8226039015071237,0,0,0,0,0.56782576573026,0.5057006618929833,0,0,1,0,0,0,0
0.10878440517219312,0.3201316987209666,0,0,0.5024722027861571,0.11144943866256307,0.45637632706769693,0.0032284591068262314,0,0,0,1,0,0,0
0.10878440517219312,0.3201316987209666,0.5057006618929833,0.56782576573026,0.45637632706769693,0.0032284591068262314,0.9127526541353939,0.006456918213652463,0,0,0,0,1,0,0
0.11201286427901935,0.7765080257886635,0.5057006618929833,0.56782576573026,0,0,0,0,0,0,0,0,0,1,0
0.10878440517219312,0.3201316987209666,0.5024722027861571,0.11144943866256307,0,0,0.45637632706769693,0.0032284591068262314,0,0,0,0,0,0,1
0.40241051422572244,0.37215364662394246,0.469499362166506,0.03309505154561551,0,0,0.07208641439360666,0.05049801331969356,1,0,0,0,0,0,0
0,0,0.469499362166506,0.03309505154561551,0.37215364662394246,0.40241051422572244,0.4442400610175491,0.452908527545416,0,1,0,0,0,0,0
0.4355055657713379,0.8416530087904485,0,0,0,0,0.10518146593922217,0.5199973754861995,0,0,1,0,0,0,0
0.40241051422572244,0.37215364662394246,0,0,0.469499362166506,0.03309505154561551,0.07208641439360666,0.05049801331969356,0,0,0,1,0,0,0
0.40241051422572244,0.37215364662394246,0.5199973754861995,0.10518146593922217,0.07208641439360666,0.05049801331969356,0.14417282878721333,0.10099602663938712,0,0,0,0,1,0,0
0.452908527545416,0.4442400610175491,0.5199973754861995,0.10518146593922217,0,0,0,0,0,0,0,0,0,1,0
0.40241051422572244,0.37215364662394246,0.469499362166506,0.03309505154561551,0,0,0.07208641439360666,0.05049801331969356,0,0,0,0,0,0,1
0.12876855909177934,0.283229453058619,0.6949541067721928,0.8424842666682067,0,0,0.15069506739224012,0.13887046965657254,1,0,0,0,0,0,0
0,0,0.6949541067721928,0.8424842666682067,0.283229453058619,0.12876855909177934,0.43392452045085916,0.2676390287483519,0,1,0,0,0,0,0
0.9712528257599861,0.9781835598308118,0,0,0,0,0.9931793340604469,0.8338245764287654,0,0,1,0,0,0,0
0.12876855909177934,0.283229453058619,0,0,0.6949541067721928,0.8424842666682067,0.15069506739224012,0.13887046965657254,0,0,0,1,0,0,0
0.12876855909177934,0.283229453058619,0.8338245764287654,0.9931793340604469,0.15069506739224012,0.13887046965657254,0.30139013478448023,0.2777409393131451,0,0,0,0,1,0,0
0.2676390287483519,0.43392452045085916,0.8338245764287654,0.9931793340604469,0,0,0,0,0,0,0,0,0,1,0
0.12876855909177934,0.283229453058619,0.6949541067721928,0.8424842666682067,0,0,0.15069506739224012,0.13887046965657254,0,0,0,0,0,0,1
0.19815792611691097,0.0026662725436751964,0.005715659154767839,0.4909946219555863,0,0,0.0496686029241227,0.22270688458807442,1,0,0,0,0,0,0
0,0,0.005715659154767839,0.4909946219555863,0.0026662725436751964,0.19815792611691097,0.0523348754677979,0.4208648107049854,0,1,0,0,0,0,0
0.6891525480724973,0.008381931698443035,0,0,0,0,0.540663224879709,0.22842254374284227,0,0,1,0,0,0,0
0.19815792611691097,0.0026662725436751964,0,0,0.005715659154767839,0.4909946219555863,0.0496686029241227,0.22270688458807442,0,0,0,1,0,0,0
0.19815792611691097,0.0026662725436751964,0.22842254374284227,0.540663224879709,0.0496686029241227,0.22270688458807442,0.0993372058482454,0.44541376917614883,0,0,0,0,1,0,0
0.4208648107049854,0.0523348754677979,0.22842254374284227,0.540663224879709,0,0,0,0,0,0,0,0,0,1,0
0.19815792611691097,0.0026662725436751964,0.005715659154767839,0.4909946219555863,0,0,0.0496686029241227,0.22270688458807442,0,0,0,0,0,0,1
0.30577048711112736,0.4999417104774863,0.04111065589766377,0.07743561008247957,0,0,0.2658908521340573,0.09851370962757128,1,0,0,0,0,0,0
0,0,0.04111065589766377,0.07743561008247957,0.4999417104774863,0.30577048711112736,0.7658325626115436,0.40428419673869864,0,1,0,0,0,0,0
0.38320609719360693,0.5410523663751501,0,0,0,0,0.34332646221653684,0.13962436552523505,0,0,1,0,0,0,0
0.30577048711112736,0.4999417104774863,0,0,0.04111065589766377,0.07743561008247957,0.2658908521340573,0.09851370962757128,0,0,0,1,0,0,0
0.30577048711112736,0.4999417104774863,0.13962436552523505,0.34332646221653684,0.2658908521340573,0.09851370962757128,0.5317817042681146,0.19702741925514256,0,0,0,0,1,0,0
0.40428419673869864,0.7658325626115436,0.13962436552523505,0.34332646221653684,0,0,0,0,0,0,0,0,0,1,0
0.30577048711112736,0.4999417104774863,0.04111065589766377,0.07743561008247957,0,0,0.2658908521340573,0.09851370962757128,0,0,0,0,0,0,1
0.05260393346716745,0.020884339127033125,0.20103248985096478,0.6194780313253232,0,0,0.27495636707504423,0.36746581958557084,1,0,0,0,0,0,0
0,0,0.20103248985096478,0.6194780313253232,0.020884339127033125,0.05260393346716745,0.29584070620207736,0.4200697530527383,0,1,0,0,0,0,0
0.6720819647924906,0.22191682897799792,0,0,0,0,0.8944343984003674,0.5684983094365357,0,0,1,0,0,0,0
0.05260393346716745,0.020884339127033125,0,0,0.20103248985096478,0.6194780313253232,0.27495636707504423,0.36746581958557084,0,0,0,1,0,0,0
0.05260393346716745,0.020884339127033125,0.5684983094365357,0.8944343984003674,0.27495636707504423,0.36746581958557084,0.5499127341500885,0.7349316391711417,0,0,0,0,1,0,0
0.4200697530527383,0.29584070620207736,0.5684983094365357,0.8944343984003674,0,0,0,0,0,0,0,0,0,1,0
0.05260393346716745,0.020884339127033125,0.20103248985096478,0.6194780313253232,0,0,0.27495636707504423,0.36746581958557084,0,0,0,0,0,0,1
0.08463205663658133,0.4769634415387424,0.4971342512072467,0.1368452800066442,0,0,0.6648629036086068,0.5771136587660769,1,0,0,0,0,0,0
0,0,0.4971342512072467,0.1368452800066442,0.4769634415387424,0.08463205663658133,1.1418263451473492,0.6617457154026583,0,1,0,0,0,0,0
0.22147733664322553,0.9740976927459891,0,0,0,0,0.801708183615251,1.0742479099733235,0,0,1,0,0,0,0
0.08463205663658133,0.4769634415387424,0,0,0.4971342512072467,0.1368452800066442,0.6648629036086068,0.5771136587660769,0,0,0,1,0,0,0
0.08463205663658133,0.4769634415387424,1.0742479099733235,0.801708183615251,0.6648629036086068,0.5771136587660769,1.3297258072172136,1.1542273175321538,0,0,0,0,1,0,0
0.6617457154026583,1.1418263451473492,1.0742479099733235,0.801708183615251,0,0,0,0,0,0,0,0,0,1,0
0.08463205663658133,0.4769634415387424,0.4971342512072467,0.1368452800066442,0,0,0.6648629036086068,0.5771136587660769,0,0,0,0,0,0,1
0.3141098320720328,0.008281001453438186,0.31615917280274547,0.5548883440488706,0,0,0.05584276066117795,0.22082122305513585,1,0,0,0,0,0,0
0,0,0.31615917280274547,0.5548883440488706,0.008281001453438186,0.3141098320720328,0.06412376211461614,0.5349310551271687,0,1,0,0,0,0,0
0.8689981761209034,0.32444017425618366,0,0,0,0,0.6107311047100485,0.5369803958578814,0,0,1,0,0,0,0
0.3141098320720328,0.008281001453438186,0,0,0.31615917280274547,0.5548883440488706,0.05584276066117795,0.22082122305513585,0,0,0,1,0,0,0
0.3141098320720328,0.008281001453438186,0.5369803958578814,0.6107311047100485,0.05584276066117795,0.22082122305513585,0.1116855213223559,0.4416424461102717,0,0,0,0,1,0,0
0.5349310551271687,0.06412376211461614,0.5369803958578814,0.6107311047100485,0,0,0,0,0,0,0,0,0,1,0
0.3141098320720328,0.008281001453438186,0.31615917280274547,0.5548883440488706,0,0,0.05584276066117795,0.22082122305513585,0,0,0,0,0,0,1
0.11641623193443361,0.40923228914212195,0.3599518827917545,0.6069995837932227,0,0,0.18478224154341727,0.1763665745569023,1,0,0,0,0,0,0
0,0,0.3599518827917545,0.6069995837932227,0.40923228914212195,0.11641623193443361,0.5940145306855392,0.2927828064913359,0,1,0,0,0,0,0
0.7234158157276563,0.7691841719338764,0,0,0,0,0.79178182533664,0.5363184573486568,0,0,1,0,0,0,0
0.11641623193443361,0.40923228914212195,0,0,0.3599518827917545,0.6069995837932227,0.18478224154341727,0.1763665745569023,0,0,0,1,0,0,0
0.11641623193443361,0.40923228914212195,0.5363184573486568,0.79178182533664,0.18478224154341727,0.1763665745569023,0.36956448308683454,0.3527331491138046,0,0,0,0,1,0,0
0.2927828064913359,0.5940145306855392,0.5363184573486568,0.79178182533664,0,0,0,0,0,0,0,0,0,1,0
0.11641623193443361,0.40923228914212195,0.3599518827917545,0.6069995837932227,0,0,0.18478224154341727,0.1763665745569023,0,0,0,0,0,0,1
0.0050045695766672655,0.09326259354762789,0.11157336483318114,0.13794727343012936,0,0,0.777614330765818,0.013111427865089138,1,0,0,0,0,0,0
0,0,0.11157336483318114,0.13794727343012936,0.09326259354762789,0.0050045695766672655,0.8708769243134459,0.018115997441756404,0,1,0,0,0,0,0
0.14295184300679661,0.20483595838080904,0,0,0,0,0.9155616041959473,0.12468479269827028,0,0,1,0,0,0,0
0.0050045695766672655,0.09326259354762789,0,0,0.11157336483318114,0.13794727343012936,0.777614330765818,0.013111427865089138,0,0,0,1,0,0,0
0.0050045695766672655,0.09326259354762789,0.12468479269827028,0.9155616041959473,0.777614330765818,0.013111427865089138,1.555228661531636,0.026222855730178275,0,0,0,0,1,0,0
0.018115997441756404,0.8708769243134459,0.12468479269827028,0.9155616041959473,0,0,0,0,0,0,0,0,0,1,0
0.0050045695766672655,0.09326259354762789,0.11157336483318114,0.13794727343012936,0,0,0.777614330765818,0.013111427865089138,0,0,0,0,0,0,1
0.35860382957159437,0.024795247932130254,0.10901821820935967,0.6409123808812095,0,0,0.009898051336891377,0.3763845450503687,1,0,0,0,0,0,0
0,0,0.10901821820935967,0.6409123808812095,0.024795247932130254,0.35860382957159437,0.034693299269021635,0.7349883746219631,0,1,0,0,0,0,0
0.9995162104528039,0.13381346614148992,0,0,0,0,0.6508104322181009,0.4854027632597284,0,0,1,0,0,0,0
0.35860382957159437,0.024795247932130254,0,0,0.10901821820935967,0.6409123808812095,0.009898051336891377,0.3763845450503687,0,0,0,1,0,0,0
0.35860382957159437,0.024795247932130254,0.4854027632597284,0.6508104322181009,0.009898051336891377,0.3763845450503687,0.019796102673782755,0.7527690901007374,0,0,0,0,1,0,0
0.7349883746219631,0.034693299269021635,0.4854027632597284,0.6508104322181009,0,0,0,0,0,0,0,0,0,1,0
0.35860382957159437,0.024795247932130254,0.10901821820935967,0.6409123808812095,0,0,0.009898051336891377,0.3763845450503687,0,0,0,0,0,0,1
0.15264282872576393,0.002795622057037694,0.007588352814739531,0.36761369847598224,0,0,0.48486041335525476,0.13720918790298944,1,0,0,0,0,0,0
0,0,0.007588352814739531,0.36761369847598224,0.002795622057037694,0.15264282872576393,0.48765603541229247,0.2898520166287534,0,1,0,0,0,0,0
0.5202565272017462,0.010383974871777224,0,0,0,0,0.852474111831237,0.14479754071772896,0,0,1,0,0,0,0
0.15264282872576393,0.002795622057037694,0,0,0.007588352814739531,0.36761369847598224,0.48486041335525476,0.13720918790298944,0,0,0,1,0,0,0
0.15264282872576393,0.002795622057037694,0.14479754071772896,0.852474111831237,0.48486041335525476,0.13720918790298944,0.9697208267105095,0.2744183758059789,0,0,0,0,1,0,0
0.2898520166287534,0.48765603541229247,0.14479754071772896,0.852474111831237,0,0,0,0,0,0,0,0,0,1,0
0.15264282872576393,0.002795622057037694,0.007588352814739531,0.36761369847598224,0,0,0.48486041335525476,0.13720918790298944,0,0,0,0,0,0,1
0.3349425772680065,0.5564658245558832,0.31377556408087925,0.1417223915610128,0,0,0.27353996927560215,0.08654580513799054,1,0,0,0,0,0,0
0,0,0.31377556408087925,0.1417223915610128,0.5564658245558832,0.3349425772680065,0.8300057938314853,0.42148838240599706,0,1,0,0,0,0,0
0.4766649688290193,0.8702413886367625,0,0,0,0,0.41526236083661494,0.4003213692188698,0,0,1,0,0,0,0
0.3349425772680065,0.5564658245558832,0,0,0.31377556408087925,0.1417223915610128,0.27353996927560215,0.08654580513799054,0,0,0,1,0,0,0
0.3349425772680065,0.5564658245558832,0.4003213692188698,0.41526236083661494,0.27353996927560215,0.08654580513799054,0.5470799385512043,0.17309161027598108,0,0,0,0,1,0,0
0.42148838240599706,0.8300057938314853,0.4003213692188698,0.41526236083661494,0,0,0,0,0,0,0,0,0,1,0
0.3349425772680065,0.5564658245558832,0.31377556408087925,0.1417223915610128,0,0,0.27353996927560215,0.08654580513799054,0,0,0,0,0,0,1
0.15304089837042611,0.25958123142816836,0.16313573243050827,0.02712236737806166,0,0,0.004846015374906657,0.8085658123256606,1,0,0,0,0,0,0
0,0,0.16313573243050827,0.02712236737806166,0.25958123142816836,0.15304089837042611,0.264427246803075,0.9616067106960867,0,1,0,0,0,0,0
0.1801632657484878,0.42271696385867663,0,0,0,0,0.031968382752968316,0.9717015447561689,0,0,1,0,0,0,0
0.15304089837042611,0.25958123142816836,0,0,0.16313573243050827,0.02712236737806166,0.004846015374906657,0.8085658123256606,0,0,0,1,0,0,0
0.15304089837042611,0.25958123142816836,0.9717015447561689,0.031968382752968316,0.004846015374906657,0.8085658123256606,0.009692030749813315,1.6171316246513212,0,0,0,0,1,0,0
0.9616067106960867,0.264427246803075,0.9717015447561689,0.031968382752968316,0,0,0,0,0,0,0,0,0,1,0
0.15304089837042611,0.25958123142816836,0.16313573243050827,0.02712236737806166,0,0,0.004846015374906657,0.8085658123256606,0,0,0,0,0,0,1
0.5480879155962263,0.5196667629575162,0.1531932120183117,0.004047640652868709,0,0,0.10180011761812076,0.22137532868046184,1,0,0,0,0,0,0
0,0,0.1531932120183117,0.004047640652868709,0.5196667629575162,0.5480879155962263,0.621466880575637,0.7694632442766881,0,1,0,0,0,0,0
0.5521355562490949,0.672859974975828,0,0,0,0,0.10584775827098947,0.37456854069877354,0,0,1,0,0,0,0
0.5480879155962263,0.5196667629575162,0,0,0.1531932120183117,0.004047640652868709,0.10180011761812076,0.22137532868046184,0,0,0,1,0,0,0
0.5480879155962263,0.5196667629575162,0.37456854069877354,0.10584775827098947,0.10180011761812076,0.22137532868046184,0.20360023523624152,0.44275065736092367,0,0,0,0,1,0,0
0.7694632442766881,0.621466880575637,0.37456854069877354,0.10584775827098947,0,0,0,0,0,0,0,0,0,1,0
0.5480879155962263,0.5196667629575162,0.1531932120183117,0.004047640652868709,0,0,0.10180011761812076,0.22137532868046184,0,0,0,0,0,0,1
0.1289132157579236,0.15289882373185518,0.4189464657583113,0.10977127320872057,0,0,0.006641776676773814,0.6279309566844279,1,0,0,0,0,0,0
0,0,0.4189464657583113,0.10977127320872057,0.15289882373185518,0.1289132157579236,0.159540600408629,0.7568441724423515,0,1,0,0,0,0,0
0.23868448896664418,0.5718452894901664,0,0,0,0,0.11641304988549439,1.0468774224427393,0,0,1,0,0,0,0
0.1289132157579236,0.15289882373185518,0,0,0.4189464657583113,0.10977127320872057,0.006641776676773814,0.6279309566844279,0,0,0,1,0,0,0
0.1289132157579236,0.15289882373185518,1.0468774224427393,0.11641304988549439,0.006641776676773814,0.6279309566844279,0.013283553353547629,1.2558619133688558,0,0,0,0,1,0,0
0.7568441724423515,0.159540600408629,1.0468774224427393,0.11641304988549439,0,0,0,0,0,0,0,0,0,1,0
0.1289132157579236,0.15289882373185518,0.4189464657583113,0.10977127320872057,0,0,0.006641776676773814,0.6279309566844279,0,0,0,0,0,0,1
0.3168152089886941,0.14213226242054783,0.07945400402833408,0.04377634833121636,0,0,0.009078743236969103,0.36681480997152516,1,0,0,0,0,0,0
0,0,0.07945400402833408,0.04377634833121636,0.14213226242054783,0.3168152089886941,0.15121100565751694,0.6836300189602192,0,1,0,0,0,0,0
0.36059155731991044,0.2215862664488819,0,0,0,0,0.052855091568185464,0.44626881399985924,0,0,1,0,0,0,0
0.3168152089886941,0.14213226242054783,0,0,0.07945400402833408,0.04377634833121636,0.009078743236969103,0.36681480997152516,0,0,0,1,0,0,0
0.3168152089886941,0.14213226242054783,0.44626881399985924,0.052855091568185464,0.009078743236969103,0.36681480997152516,0.018157486473938205,0.7336296199430503,0,0,0,0,1,0,0
0.6836300189602192,0.15121100565751694,0.44626881399985924,0.052855091568185464,0,0,0,0,0,0,0,0,0,1,0
0.3168152089886941,0.14213226242054783,0.07945400402833408,0.04377634833121636,0,0,0.009078743236969103,0.36681480997152516,0,0,0,0,0,0,1
0.4000891945719172,0.5808611756509449,0.2331218097570622,0.025763700465125133,0,0,0.12802076302763707,0.3744914041607768,1,0,0,0,0,0,0
0,0,0.2331218097570622,0.025763700465125133,0.5808611756509449,0.4000891945719172,0.708881938678582,0.774580598732694,0,1,0,0,0,0,0
0.4258528950370424,0.8139829854080071,0,0,0,0,0.1537844634927622,0.607613213917839,0,0,1,0,0,0,0
0.4000891945719172,0.5808611756509449,0,0,0.2331218097570622,0.025763700465125133,0.12802076302763707,0.3744914041607768,0,0,0,1,0,0,0
0.4000891945719172,0.5808611756509449,0.607613213917839,0.1537844634927622,0.12802076302763707,0.3744914041607768,0.25604152605527414,0.7489828083215536,0,0,0,0,1,0,0
0.774580598732694,0.708881938678582,0.607613213917839,0.1537844634927622,0,0,0,0,0,0,0,0,0,1,0
0.4000891945719172,0.5808611756509449,0.2331218097570622,0.025763700465125133,0,0,0.12802076302763707,0.3744914041607768,0,0,0,0,0,0,1
0.3240586304269013,0.565895393623108,0.4330640765883771,0.606659011365277,0,0,0.2267267573562837,0.5976807603180617,1,0,0,0,0,0,0
0,0,0.4330640765883771,0.606659011365277,0.565895393623108,0.3240586304269013,0.7926221509793917,0.921739390744963,0,1,0,0,0,0,0
0.9307176417921783,0.9989594702114851,0,0,0,0,0.8333857687215607,1.0307448369064387,0,0,1,0,0,0,0
0.3240586304269013,0.565895393623108,0,0,0.4330640765883771,0.606659011365277,0.2267267573562837,0.5976807603180617,0,0,0,1,0,0,0
0.3240586304269013,0.565895393623108,1.0307448369064387,0.8333857687215607,0.2267267573562837,0.5976807603180617,0.4534535147125674,1.1953615206361234,0,0,0,0,1,0,0
0.921739390744963,0.7926221509793917,1.0307448369064387,0.8333857687215607,0,0,0,0,0,0,0,0,0,1,0
0.3240586304269013,0.565895393623108,0.4330640765883771,0.606659011365277,0,0,0.2267267573562837,0.5976807603180617,0,0,0,0,0,0,1
0.9796814161850484,0.06492658940929978,0.2007928303550071,0.8056234804210058,0,0,0.1895417816669958,0.0073263882917226075,1,0,0,0,0,0,0
0,0,0.2007928303550071,0.8056234804210058,0.06492658940929978,0.9796814161850484,0.2544683710762956,0.9870078044767711,0,1,0,0,0,0,0
1.7853048966060543,0.2657194197643069,0,0,0,0,0.9951652620880016,0.20811921864672972,0,0,1,0,0,0,0
0.9796814161850484,0.06492658940929978,0,0,0.2007928303550071,0.8056234804210058,0.1895417816669958,0.0073263882917226075,0,0,0,1,0,0,0
0.9796814161850484,0.06492658940929978,0.20811921864672972,0.9951652620880016,0.1895417816669958,0.0073263882917226075,0.3790835633339916,0.014652776583445215,0,0,0,0,1,0,0
0.9870078044767711,0.2544683710762956,0.20811921864672972,0.9951652620880016,0,0,0,0,0,0,0,0,0,1,0
0.9796814161850484,0.06492658940929978,0.2007928303550071,0.8056234804210058,0,0,0.1895417816669958,0.0073263882917226075,0,0,0,0,0,0,1
0.00583020417349685,0.5163931868513992,0.11418924837044986,0.5942454565294427,0,0,0.3157944509208773,0.1929631990269204,1,0,0,0,0,0,0
0,0,0.11418924837044986,0.5942454565294427,0.5163931868513992,0.00583020417349685,0.8321876377722766,0.19879340320041727,0,1,0,0,0,0,0
0.6000756607029396,0.6305824352218491,0,0,0,0,0.91003990745032,0.30715244739737024,0,0,1,0,0,0,0
0.00583020417349685,0.5163931868513992,0,0,0.11418924837044986,0.5942454565294427,0.3157944509208773,0.1929631990269204,0,0,0,1,0,0,0
0.00583020417349685,0.5163931868513992,0.30715244739737024,0.91003990745032,0.3157944509208773,0.1929631990269204,0.6315889018417546,0.3859263980538408,0,0,0,0,1,0,0
0.19879340320041727,0.8321876377722766,0.30715244739737024,0.91003990745032,0,0,0,0,0,0,0,0,0,1,0
0.00583020417349685,0.5163931868513992,0.11418924837044986,0.5942454565294427,0,0,0.3157944509208773,0.1929631990269204,0,0,0,0,0,0,1
0.08776502405612648,0.037237743880777385,0.1830310107940346,0.7036477958535448,0,0,0.2191908063495545,0.04835963705070394,1,0,0,0,0,0,0
0,0,0.1830310107940346,0.7036477958535448,0.037237743880777385,0.08776502405612648,0.2564285502303319,0.1361246611068304,0,1,0,0,0,0,0
0.7914128199096713,0.220268754674812,0,0,0,0,0.9228386022030992,0.23139064784473856,0,0,1,0,0,0,0
0.08776502405612648,0.037237743880777385,0,0,0.1830310107940346,0.7036477958535448,0.2191908063495545,0.04835963705070394,0,0,0,1,0,0,0
0.08776502405612648,0.037237743880777385,0.23139064784473856,0.9228386022030992,0.2191908063495545,0.04835963705070394,0.438381612699109,0.09671927410140788,0,0,0,0,1,0,0
0.1361246611068304,0.2564285502303319,0.23139064784473856,0.9228386022030992,0,0,0,0,0,0,0,0,0,1,0
0.08776502405612648,0.037237743880777385,0.1830310107940346,0.7036477958535448,0,0,0.2191908063495545,0.04835963705070394,0,0,0,0,0,0,1
0.19053590564977735,0.3405403054343372,0.3780926820246834,0.39526510599200637,0,0,0.4066663435682074,0.75654372328956,1,0,0,0,0,0,0
0,0,0.3780926820246834,0.39526510599200637,0.3405403054343372,0.19053590564977735,0.7472066490025446,0.9470796289393373,0,1,0,0,0,0,0
0.5858010116417838,0.7186329874590206,0,0,0,0,0.8019314495602138,1.1346364053142435,0,0,1,0,0,0,0
0.19053590564977735,0.3405403054343372,0,0,0.3780926820246834,0.39526510599200637,0.4066663435682074,0.75654372328956,0,0,0,1,0,0,0
0.19053590564977735,0.3405403054343372,1.1346364053142435,0.8019314495602138,0.4066663435682074,0.75654372328956,0.8133326871364148,1.51308744657912,0,0,0,0,1,0,0
0.9470796289393373,0.7472066490025446,1.1346364053142435,0.8019314495602138,0,0,0,0,0,0,0,0,0,1,0
0.19053590564977735,0.3405403054343372,0.3780926820246834,0.39526510599200637,0,0,0.4066663435682074,0.75654372328956,0,0,0,0,0,0,1
0.4269979939842352,0.5652171567152916,0.037631412787920815,0.12615282339790068,0,0,0.24626459466378692,0.06149778422095831,1,0,0,0,0,0,0
0,0,0.037631412787920815,0.12615282339790068,0.5652171567152916,0.4269979939842352,0.8114817513790785,0.4884957782051935,0,1,0,0,0,0,0
0.5531508173821359,0.6028485695032124,0,0,0,0,0.3724174180616876,0.09912919700887912,0,0,1,0,0,0,0
0.4269979939842352,0.5652171567152916,0,0,0.037631412787920815,0.12615282339790068,0.24626459466378692,0.06149778422095831,0,0,0,1,0,0,0
0.4269979939842352,0.5652171567152916,0.09912919700887912,0.3724174180616876,0.24626459466378692,0.06149778422095831,0.49252918932757384,0.12299556844191661,0,0,0,0,1,0,0
0.4884957782051935,0.8114817513790785,0.09912919700887912,0.3724174180616876,0,0,0,0,0,0,0,0,0,1,0
0.4269979939842352,0.5652171567152916,0.037631412787920815,0.12615282339790068,0,0,0.24626459466378692,0.06149778422095831,0,0,0,0,0,0,1
0.03553482465486983,0.4963202488235876,0.1879309840489901,0.03404521361316012,0,0,0.05653866041141257,0.06360926418660735,1,0,0,0,0,0,0
0,0,0.1879309840489901,0.03404521361316012,0.4963202488235876,0.03553482465486983,0.5528589092350001,0.09914408884147718,0,1,0,0,0,0,0
0.06958003826802994,0.6842512328725777,0,0,0,0,0.09058387402457269,0.25154024823559745,0,0,1,0,0,0,0
0.03553482465486983,0.4963202488235876,0,0,0.1879309840489901,0.03404521361316012,0.05653866041141257,0.06360926418660735,0,0,0,1,0,0,0
0.03553482465486983,0.4963202488235876,0.25154024823559745,0.09058387402457269,0.05653866041141257,0.06360926418660735,0.11307732082282514,0.1272185283732147,0,0,0,0,1,0,0
0.09914408884147718,0.5528589092350001,0.25154024823559745,0.09058387402457269,0,0,0,0,0,0,0,0,0,1,0
0.03553482465486983,0.4963202488235876,0.1879309840489901,0.03404521361316012,0,0,0.05653866041141257,0.06360926418660735,0,0,0,0,0,0,1
0.4680948009931975,0.42304671451290926,0.5257137359132698,0.06791611908430094,0,0,0.012991416427041833,0.22206641585243742,1,0,0,0,0,0,0
0,0,0.5257137359132698,0.06791611908430094,0.42304671451290926,0.4680948009931975,0.4360381309399511,0.6901612168456349,0,1,0,0,0,0,0
0.5360109200774984,0.9487604504261791,0,0,0,0,0.08090753551134278,0.7477801517657072,0,0,1,0,0,0,0
0.4680948009931975,0.42304671451290926,0,0,0.5257137359132698,0.06791611908430094,0.012991416427041833,0.22206641585243742,0,0,0,1,0,0,0
0.4680948009931975,0.42304671451290926,0.7477801517657072,0.08090753551134278,0.012991416427041833,0.22206641585243742,0.025982832854083666,0.44413283170487483,0,0,0,0,1,0,0
0.6901612168456349,0.4360381309399511,0.7477801517657072,0.08090753551134278,0,0,0,0,0,0,0,0,0,1,0
0.4680948009931975,0.42304671451290926,0.5257137359132698,0.06791611908430094,0,0,0.012991416427041833,0.22206641585243742,0,0,0,0,0,0,1
0.1240102160326366,0.09434245927943036,0.2011049421193371,0.06667700783936005,0,0,0.005381742278115478,0.24536927644182296,1,0,0,0,0,0,0
0,0,0.2011049421193371,0.06667700783936005,0.09434245927943036,0.1240102160326366,0.09972420155754584,0.36937949247445956,0,1,0,0,0,0,0
0.19068722387199666,0.29544740139876746,0,0,0,0,0.07205875011747553,0.4464742185611601,0,0,1,0,0,0,0
0.1240102160326366,0.09434245927943036,0,0,0.2011049421193371,0.06667700783936005,0.005381742278115478,0.24536927644182296,0,0,0,1,0,0,0
0.1240102160326366,0.09434245927943036,0.4464742185611601,0.07205875011747553,0.005381742278115478,0.24536927644182296,0.010763484556230956,0.49073855288364593,0,0,0,0,1,0,0
